0 20 21 22 26
0 20 21 23 30
0 20 22 23 34
0 21 26 27 30
0 22 26 27 34
0 23 27 30 34
1 20 21 22 26
1 20 21 24 33
1 20 22 24 32
1 21 26 28 33
1 22 26 28 32
1 24 28 32 33
2 20 21 22 26
2 20 21 25 35
2 20 22 25 31
2 21 26 29 35
2 22 26 29 31
2 25 29 31 35
3 20 23 24 29
3 20 23 25 28
3 20 24 25 27
3 23 26 28 29
3 24 26 27 29
3 25 26 27 28
4 20 21 23 30
4 20 21 24 33
4 20 23 24 29
4 21 30 31 33
4 23 29 30 31
4 24 29 31 33
5 20 21 23 30
5 20 21 25 35
5 20 23 25 28
5 21 30 32 35
5 23 28 30 32
5 25 28 32 35
6 20 22 24 32
6 20 22 25 31
6 20 24 25 27
6 22 30 31 32
6 24 27 30 32
6 25 27 30 31
7 20 21 24 33
7 20 21 25 35
7 20 24 25 27
7 21 33 34 35
7 24 27 33 34
7 25 27 34 35
8 20 22 23 34
8 20 22 25 31
8 20 23 25 28
8 22 31 33 34
8 23 28 33 34
8 25 28 31 33
9 20 22 23 34
9 20 22 24 32
9 20 23 24 29
9 22 32 34 35
9 23 29 34 35
9 24 29 32 35
10 21 26 27 30
10 21 26 28 33
10 21 30 31 33
10 25 26 27 28
10 25 27 30 31
10 25 28 31 33
11 21 26 27 30
11 21 26 29 35
11 21 30 32 35
11 24 26 27 29
11 24 27 30 32
11 24 29 32 35
12 22 26 28 32
12 22 26 29 31
12 22 30 31 32
12 23 26 28 29
12 23 28 30 32
12 23 29 30 31
13 21 26 28 33
13 21 26 29 35
13 21 33 34 35
13 23 26 28 29
13 23 28 33 34
13 23 29 34 35
14 22 26 27 34
14 22 26 29 31
14 22 31 33 34
14 24 26 27 29
14 24 27 33 34
14 24 29 31 33
15 22 26 27 34
15 22 26 28 32
15 22 32 34 35
15 25 26 27 28
15 25 27 34 35
15 25 28 32 35
16 21 30 31 33
16 21 30 32 35
16 21 33 34 35
16 22 30 31 32
16 22 31 33 34
16 22 32 34 35
17 23 27 30 34
17 23 28 30 32
17 23 28 33 34
17 24 27 30 32
17 24 27 33 34
17 24 28 32 33
18 23 27 30 34
18 23 29 30 31
18 23 29 34 35
18 25 27 30 31
18 25 27 34 35
18 25 29 31 35
19 24 28 32 33
19 24 29 31 33
19 24 29 32 35
19 25 28 31 33
19 25 28 32 35
19 25 29 31 35
20 21 22 30 31
20 21 22 30 32
20 21 22 31 33
20 21 22 32 35
20 21 22 33 34
20 21 22 34 35
20 21 23 26 28
20 21 23 26 29
20 21 23 28 33
20 21 23 29 35
20 21 23 33 34
20 21 23 34 35
20 21 24 26 27
20 21 24 26 29
20 21 24 27 30
20 21 24 29 35
20 21 24 30 32
20 21 24 32 35
20 21 25 26 27
20 21 25 26 28
20 21 25 27 30
20 21 25 28 33
20 21 25 30 31
20 21 25 31 33
20 22 23 26 28
20 22 23 26 29
20 22 23 28 32
20 22 23 29 31
20 22 23 30 31
20 22 23 30 32
20 22 24 26 27
20 22 24 26 29
20 22 24 27 34
20 22 24 29 31
20 22 24 31 33
20 22 24 33 34
20 22 25 26 27
20 22 25 26 28
20 22 25 27 34
20 22 25 28 32
20 22 25 32 35
20 22 25 34 35
20 23 24 27 30
20 23 24 27 34
20 23 24 28 32
20 23 24 28 33
20 23 24 30 32
20 23 24 33 34
20 23 25 27 30
20 23 25 27 34
20 23 25 29 31
20 23 25 29 35
20 23 25 30 31
20 23 25 34 35
20 24 25 28 32
20 24 25 28 33
20 24 25 29 31
20 24 25 29 35
20 24 25 31 33
20 24 25 32 35
21 22 26 30 31
21 22 26 30 32
21 22 26 31 33
21 22 26 32 35
21 22 26 33 34
21 22 26 34 35
21 23 26 28 30
21 23 26 29 30
21 23 28 30 33
21 23 29 30 35
21 23 30 33 34
21 23 30 34 35
21 24 26 27 33
21 24 26 29 33
21 24 27 30 33
21 24 29 33 35
21 24 30 32 33
21 24 32 33 35
21 25 26 27 35
21 25 26 28 35
21 25 27 30 35
21 25 28 33 35
21 25 30 31 35
21 25 31 33 35
21 26 27 33 34
21 26 27 34 35
21 26 28 30 32
21 26 28 32 35
21 26 29 30 31
21 26 29 31 33
21 27 30 33 34
21 27 30 34 35
21 28 30 32 33
21 28 32 33 35
21 29 30 31 35
21 29 31 33 35
22 23 26 28 34
22 23 26 29 34
22 23 28 32 34
22 23 29 31 34
22 23 30 31 34
22 23 30 32 34
22 24 26 27 32
22 24 26 29 32
22 24 27 32 34
22 24 29 31 32
22 24 31 32 33
22 24 32 33 34
22 25 26 27 31
22 25 26 28 31
22 25 27 31 34
22 25 28 31 32
22 25 31 32 35
22 25 31 34 35
22 26 27 30 31
22 26 27 30 32
22 26 28 31 33
22 26 28 33 34
22 26 29 32 35
22 26 29 34 35
22 27 30 31 34
22 27 30 32 34
22 28 31 32 33
22 28 32 33 34
22 29 31 32 35
22 29 31 34 35
23 24 27 29 30
23 24 27 29 34
23 24 28 29 32
23 24 28 29 33
23 24 29 30 32
23 24 29 33 34
23 25 27 28 30
23 25 27 28 34
23 25 28 29 31
23 25 28 29 35
23 25 28 30 31
23 25 28 34 35
23 26 27 28 30
23 26 27 28 34
23 26 27 29 30
23 26 27 29 34
23 28 29 31 33
23 28 29 32 35
23 28 30 31 33
23 28 32 34 35
23 29 30 32 35
23 29 31 33 34
23 30 31 33 34
23 30 32 34 35
24 25 27 28 32
24 25 27 28 33
24 25 27 29 31
24 25 27 29 35
24 25 27 31 33
24 25 27 32 35
24 26 27 28 32
24 26 27 28 33
24 26 28 29 32
24 26 28 29 33
24 27 29 30 31
24 27 29 34 35
24 27 30 31 33
